DnsLookupTime;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional
1.095;1531015654;nhentai.net;;141.101.120.54;443;39.796;200;TCP/TLS1.3;9.487
1.303;1531015664;ilovepdf.com;;104.20.1.94;443;50.094;301;TCP/TLS1.2;9.554
1.394;1531015664;ilovepdf.com;;104.20.1.94;443;38.639;301;TCP/TLS1.3;9.507
13.224;1531015675;discuss.com.hk;;104.20.170.49;443;53.080;301;TCP/TLS1.2;9.552
1.264;1531015676;discuss.com.hk;;104.20.170.49;443;52.001;301;TCP/TLS1.3;9.501
1.254;1531015686;avgle.com;;104.20.117.27;443;50.704;200;TCP/TLS1.2;9.584
1.214;1531015686;avgle.com;;104.20.116.27;443;45.613;200;TCP/TLS1.3;9.563
1.476;1531015696;narcity.com;;104.27.175.37;443;48.274;301;TCP/TLS1.2;9.548
1.378;1531015697;narcity.com;;104.27.175.37;443;40.078;301;TCP/TLS1.3;9.523
13.050;1531015707;crunchyroll.com;;104.20.18.239;443;49.338;301;TCP/TLS1.2;9.693
1.083;1531015707;crunchyroll.com;;104.20.19.239;443;39.414;301;TCP/TLS1.3;9.584
1.140;1531015717;myanmarload.com;;104.27.129.25;443;49.889;301;TCP/TLS1.2;9.603
1.223;1531015717;myanmarload.com;;104.27.128.25;443;38.872;301;TCP/TLS1.3;9.551
1.556;1531015727;linkshrink.net;;104.27.181.151;443;49.207;200;TCP/TLS1.2;9.569
1.263;1531015727;linkshrink.net;;104.27.181.151;443;38.706;200;TCP/TLS1.3;9.508
1.297;1531015738;tamilrockers.gy;;104.27.142.232;443;49.983;301;TCP/TLS1.2;9.574
1.401;1531015738;tamilrockers.gy;;104.27.143.232;443;42.278;301;TCP/TLS1.3;9.555
25.269;1531015738;google.tm;/;172.217.16.68;443;52.993;301;Q043;
1.213;1531015738;google.tm;;172.217.16.68;443;87.016;301;TCP/TLS1.2;21.725
1.151;1531015738;google.tm;;172.217.16.68;443;66.208;301;TCP/TLS1.3;21.779
12.261;1531015748;ajel.sa;;104.20.60.4;443;48.687;200;TCP/TLS1.2;9.571
1.153;1531015749;ajel.sa;;104.20.60.4;443;38.290;200;TCP/TLS1.3;9.583
12.317;1531015759;animeflv.net;;104.24.28.35;443;66.110;200;TCP/TLS1.2;9.527
1.148;1531015759;animeflv.net;;104.24.28.35;443;44.374;200;TCP/TLS1.3;9.483
1.379;1531015769;pexels.com;;104.16.239.112;443;48.116;301;TCP/TLS1.2;9.481
1.438;1531015769;pexels.com;;104.16.240.112;443;40.364;301;TCP/TLS1.3;9.503
12.186;1531015780;egy.best;;104.25.237.22;443;48.163;200;TCP/TLS1.2;9.509
1.190;1531015780;egy.best;;104.25.236.22;443;39.991;200;TCP/TLS1.3;9.468
1.276;1531015790;nmisr.com;;104.25.231.115;443;48.036;301;TCP/TLS1.2;9.566
1.247;1531015790;nmisr.com;;104.25.232.115;443;41.952;301;TCP/TLS1.3;9.541
1.355;1531015800;unblocked.vet;;104.28.28.51;443;49.185;200;TCP/TLS1.2;9.572
1.362;1531015801;unblocked.vet;;104.28.29.51;443;39.335;200;TCP/TLS1.3;9.562
1.322;1531015811;fmovies.se;;104.31.16.3;443;48.077;301;TCP/TLS1.2;9.556
1.238;1531015811;fmovies.se;;104.31.17.3;443;39.280;301;TCP/TLS1.3;9.529
13.005;1531015821;uptobox.com;;104.20.68.21;443;50.830;200;TCP/TLS1.2;9.599
1.228;1531015821;uptobox.com;;104.20.67.21;443;40.496;200;TCP/TLS1.3;9.566
13.886;1531015831;www.cricbuzz.com;;104.17.40.113;443;62.102;200;TCP/TLS1.2;9.539
1.225;1531015831;www.cricbuzz.com;;104.17.40.113;443;51.691;200;TCP/TLS1.3;9.531
1.563;1531015842;thepiratebay.wtf;;104.24.114.202;443;76.308;200;TCP/TLS1.2;9.536
1.252;1531015842;thepiratebay.wtf;;104.24.115.202;443;40.159;200;TCP/TLS1.3;9.574
1.218;1531015852;limetorrents.cc;;104.27.215.28;443;50.264;301;TCP/TLS1.2;9.627
1.121;1531015852;limetorrents.cc;;104.27.214.28;443;38.762;301;TCP/TLS1.3;9.615
1.379;1531015862;ninisite.com;;104.20.0.156;443;48.207;301;TCP/TLS1.2;9.592
1.160;1531015862;ninisite.com;;104.20.0.156;443;42.829;301;TCP/TLS1.3;9.496
12.091;1531015873;feedly.com;;104.20.60.241;443;48.804;200;TCP/TLS1.2;9.548
1.265;1531015874;feedly.com;;104.20.59.241;443;40.873;200;TCP/TLS1.3;9.596
1.369;1531015884;shahid4u.tv;;104.28.29.197;443;50.145;301;TCP/TLS1.2;9.635
1.159;1531015884;shahid4u.tv;;104.28.29.197;443;40.421;301;TCP/TLS1.3;9.509
1.265;1531015894;popcash.net;;104.20.129.46;443;68.001;200;TCP/TLS1.2;9.568
1.240;1531015895;popcash.net;;104.20.128.46;443;49.647;200;TCP/TLS1.3;9.520
11.916;1531015905;animeyt.tv;;104.25.186.6;443;47.113;301;TCP/TLS1.2;9.542
1.080;1531015905;animeyt.tv;;104.25.187.6;443;43.014;301;TCP/TLS1.3;9.650
13.661;1531015915;5ch.net;;104.20.27.96;443;99.079;200;TCP/TLS1.2;9.592
1.205;1531015916;5ch.net;;104.20.27.96;443;42.159;200;TCP/TLS1.3;9.491
11.995;1531015926;cimaclub.com;;104.28.4.123;443;48.957;301;TCP/TLS1.2;9.569
1.208;1531015926;cimaclub.com;;104.28.5.123;443;40.622;301;TCP/TLS1.3;9.497
12.104;1531015937;apkpure.com;;104.20.83.194;443;47.647;200;TCP/TLS1.2;9.541
1.405;1531015943;apkpure.com;;104.20.82.194;443;40.110;200;TCP/TLS1.3;9.520
1.365;1531015953;velocecdn.com;;104.16.117.230;443;49.828;403;TCP/TLS1.2;9.661
1.428;1531015954;velocecdn.com;;104.16.118.230;443;41.751;403;TCP/TLS1.3;9.452
1.701;1531015964;mmoframes.com;;104.28.18.243;443;48.036;200;TCP/TLS1.2;9.562
1.208;1531015964;mmoframes.com;;104.28.18.243;443;40.219;200;TCP/TLS1.3;9.553
1.308;1531015975;codepen.io;;104.25.15.31;443;51.158;200;TCP/TLS1.2;9.627
1.248;1531015976;codepen.io;;104.25.15.31;443;42.745;200;TCP/TLS1.3;9.585
1.323;1531015986;gogoanime.se;;104.25.66.103;443;48.173;301;TCP/TLS1.2;9.576
1.126;1531015986;gogoanime.se;;104.25.66.103;443;37.652;301;TCP/TLS1.3;9.455
12.006;1531015996;voyeurhit.com;;104.25.64.8;443;48.346;200;TCP/TLS1.2;9.547
1.183;1531015996;voyeurhit.com;;104.25.65.8;443;41.364;200;TCP/TLS1.3;9.494
327.886;1531016007;www.chess.com;;104.17.240.85;443;48.938;200;TCP/TLS1.2;9.597
1.192;1531016007;www.chess.com;;104.17.241.85;443;39.679;200;TCP/TLS1.3;9.523
1.497;1531016018;telegraf.com.ua;;104.25.97.28;443;50.493;200;TCP/TLS1.2;9.610
1.212;1531016018;telegraf.com.ua;;104.25.96.28;443;42.661;200;TCP/TLS1.3;9.516
1.535;1531016028;freearabsexx.com;;104.25.117.19;443;48.022;301;TCP/TLS1.2;9.608
1.202;1531016028;freearabsexx.com;;104.25.117.19;443;39.195;301;TCP/TLS1.3;9.532
12.757;1531016038;prnt.sc;;104.27.100.99;443;53.025;403;TCP/TLS1.2;9.483
1.171;1531016038;prnt.sc;;104.27.100.99;443;40.226;403;TCP/TLS1.3;9.524
1.445;1531016050;chiphell.com;;162.159.228.132;443;51.015;301;TCP/TLS1.2;9.603
1.414;1531016051;chiphell.com;;162.159.228.132;443;40.941;301;TCP/TLS1.3;9.583
1.432;1531016061;chouftv.ma;;104.20.9.75;443;50.278;301;TCP/TLS1.2;9.559
1.181;1531016061;chouftv.ma;;104.20.9.75;443;40.625;301;TCP/TLS1.3;9.528
1.245;1531016071;4pda.ru;;104.20.42.23;443;49.821;200;TCP/TLS1.2;9.585
1.140;1531016071;4pda.ru;;104.20.42.23;443;45.964;200;TCP/TLS1.3;9.630
444.481;1531016083;www.17track.net;;104.20.23.216;443;49.209;302;TCP/TLS1.2;9.570
1.156;1531016084;www.17track.net;;104.20.24.216;443;39.520;302;TCP/TLS1.3;9.567
1.270;1531016095;alodokter.com;;104.24.30.48;443;49.707;301;TCP/TLS1.2;9.559
1.176;1531016096;alodokter.com;;104.24.30.48;443;40.240;301;TCP/TLS1.3;9.519
1.203;1531016106;elmogaz.com;;104.31.76.24;443;50.226;301;TCP/TLS1.2;9.559
1.099;1531016106;elmogaz.com;;104.31.77.24;443;40.931;301;TCP/TLS1.3;9.542
1.337;1531016116;humblebundle.com;;104.20.34.236;443;50.145;301;TCP/TLS1.2;9.570
1.112;1531016116;humblebundle.com;;104.20.34.236;443;39.633;301;TCP/TLS1.3;9.522
1.359;1531016127;gazetaexpress.com;;104.24.123.120;443;49.212;301;TCP/TLS1.2;9.536
1.184;1531016127;gazetaexpress.com;;104.24.122.120;443;40.014;301;TCP/TLS1.3;9.563
1.198;1531016137;sarkariresult.com;;104.24.22.110;443;50.676;301;TCP/TLS1.2;9.574
1.162;1531016137;sarkariresult.com;;104.24.22.110;443;42.430;301;TCP/TLS1.3;9.563
1.276;1531016159;urdupoint.com;;104.17.81.135;443;47.695;302;TCP/TLS1.2;9.569
1.215;1531016160;urdupoint.com;;104.17.81.135;443;41.726;302;TCP/TLS1.3;9.536
1.655;1531018681;www.google.com;/;172.217.16.68;443;55.618;200;Q043;
1.264;1531018681;www.google.com;;172.217.16.68;443;82.711;200;TCP/TLS1.2;19.547
1.175;1531018681;www.google.com;;172.217.16.68;443;65.749;200;TCP/TLS1.3;21.494
1.367;1531018691;facebook.com;;185.60.216.35;443;45.604;301;TCP/TLS1.2;9.545
1.164;1531018691;facebook.com;;185.60.216.35;443;35.596;301;TCP/TLS1.3;9.439
1.283;1531018702;instagram.com;;34.196.103.119;443;321.961;301;TCP/TLS1.2;96.614
1.300;1531018703;instagram.com;;34.204.41.29;443;213.734;301;TCP/TLS1.3;96.595
1.187;1531018713;www.whatsapp.com;;185.60.216.53;443;46.395;302;TCP/TLS1.2;9.537
1.044;1531018713;www.whatsapp.com;;185.60.216.53;443;36.017;302;TCP/TLS1.3;9.515
1.472;1531018723;txxx.com;;104.20.72.110;443;48.932;301;TCP/TLS1.2;9.603
1.282;1531018723;txxx.com;;104.20.72.110;443;37.962;301;TCP/TLS1.3;9.578
1.264;1531018733;fbcdn.net;;185.60.216.35;443;47.802;302;TCP/TLS1.2;9.634
1.148;1531018733;fbcdn.net;;185.60.216.35;443;37.884;302;TCP/TLS1.3;9.657
1.410;1531018744;chaturbate.com;;104.16.146.241;443;47.339;200;TCP/TLS1.2;9.573
1.369;1531018744;chaturbate.com;;104.16.147.241;443;38.638;200;TCP/TLS1.3;9.506
1.323;1531018754;clearload.bid;;104.18.38.226;443;51.248;200;TCP/TLS1.2;9.611
1.409;1531018755;clearload.bid;;104.18.38.226;443;40.050;200;TCP/TLS1.3;9.647
1.234;1531018765;porn555.com;;104.27.20.101;443;49.548;200;TCP/TLS1.2;9.688
1.132;1531018765;porn555.com;;104.27.21.101;443;43.257;200;TCP/TLS1.3;9.597
29.622;1531018765;google.az;/;216.58.213.228;443;56.663;301;Q043;
1.232;1531018765;google.az;;216.58.213.228;443;82.390;301;TCP/TLS1.2;19.757
1.136;1531018765;google.az;;216.58.213.228;443;62.097;301;TCP/TLS1.3;19.725
1.270;1531018776;mediafire.com;;104.19.195.29;443;49.192;301;TCP/TLS1.2;9.552
1.226;1531018776;mediafire.com;;104.19.194.29;443;40.135;301;TCP/TLS1.3;9.573
1.474;1531018786;spankbang.com;;104.20.42.98;443;51.069;302;TCP/TLS1.2;9.657
1.440;1531018787;spankbang.com;;104.20.41.98;443;44.861;302;TCP/TLS1.3;9.539
1.309;1531018801;upornia.com;;104.27.240.252;443;120.044;200;TCP/TLS1.2;51.807
1.170;1531018804;upornia.com;;104.27.241.252;443;53.480;200;TCP/TLS1.3;9.597
1.189;1531018814;yts.am;;104.27.215.28;443;50.014;200;TCP/TLS1.2;9.619
1.222;1531018815;yts.am;;104.27.215.28;443;43.459;200;TCP/TLS1.3;9.652
1.384;1531018825;canva.com;;104.16.78.22;443;49.031;301;TCP/TLS1.2;9.561
1.451;1531018825;canva.com;;104.16.78.22;443;43.214;301;TCP/TLS1.3;9.546
1.201;1531018835;messenger.com;;185.60.216.15;443;46.551;301;TCP/TLS1.2;9.478
1.365;1531018835;messenger.com;;185.60.216.15;443;37.556;301;TCP/TLS1.3;9.716
1.200;1531018845;hotmovs.com;;104.25.65.8;443;49.967;200;TCP/TLS1.2;9.574
1.257;1531018846;hotmovs.com;;104.25.65.8;443;40.796;200;TCP/TLS1.3;9.551
1.275;1531018856;udemy.com;;104.18.134.108;443;46.985;301;TCP/TLS1.2;9.611
1.422;1531018856;udemy.com;;104.18.131.108;443;41.289;301;TCP/TLS1.3;9.543
1.231;1531018866;1337x.to;;104.31.17.3;443;50.523;200;TCP/TLS1.2;9.731
1.111;1531018866;1337x.to;;104.31.17.3;443;39.825;200;TCP/TLS1.3;9.536
1.130;1531018876;elfagr.com;;104.25.23.11;443;52.222;302;TCP/TLS1.2;9.630
1.238;1531018876;elfagr.com;;104.25.23.11;443;42.465;302;TCP/TLS1.3;9.558
1.201;1531018886;kissanime.ru;;104.20.27.43;443;52.375;503;TCP/TLS1.2;9.635
1.149;1531018886;kissanime.ru;;104.20.26.43;443;41.580;503;TCP/TLS1.3;9.592
1.279;1531018896;hclips.com;;104.23.104.173;443;49.276;301;TCP/TLS1.2;9.620
1.392;1531018897;hclips.com;;104.23.105.173;443;40.019;301;TCP/TLS1.3;9.591
18.027;1531018897;google.kz;/;216.58.213.228;443;52.114;301;Q043;
1.226;1531018897;google.kz;;216.58.213.228;443;80.821;301;TCP/TLS1.2;19.715
1.159;1531018897;google.kz;;216.58.213.228;443;65.968;301;TCP/TLS1.3;21.735
1.274;1531018907;hdzog.com;;104.24.4.33;443;50.932;301;TCP/TLS1.2;9.580
1.107;1531018907;hdzog.com;;104.24.4.33;443;40.626;301;TCP/TLS1.3;9.543
1.248;1531018917;newsprofin.com;;172.64.169.4;443;49.213;200;TCP/TLS1.2;9.657
1.175;1531018917;newsprofin.com;;172.64.168.4;443;40.478;200;TCP/TLS1.3;9.555
1.314;1531018927;albawabhnews.com;;104.18.57.110;443;51.482;503;TCP/TLS1.2;9.594
1.421;1531018927;albawabhnews.com;;104.18.57.110;443;40.981;503;TCP/TLS1.3;9.572
1.377;1531018937;indoxx1.com;;104.25.6.27;443;52.430;200;TCP/TLS1.2;9.507
1.339;1531018938;indoxx1.com;;104.25.6.27;443;45.138;200;TCP/TLS1.3;9.555
1.152;1531018938;www.googlevideo.com;/;172.217.16.68;443;55.373;404;Q043;
1.252;1531018938;www.googlevideo.com;;172.217.16.68;443;82.648;404;TCP/TLS1.2;19.661
1.177;1531018938;www.googlevideo.com;;172.217.16.68;443;66.786;404;TCP/TLS1.3;21.343
1.340;1531018948;pornq.com;;104.24.13.115;443;51.118;200;TCP/TLS1.2;9.640
1.401;1531018948;pornq.com;;104.24.13.115;443;39.892;200;TCP/TLS1.3;9.607
1.180;1531018958;hdfcbank.com;;104.16.82.72;443;51.273;503;TCP/TLS1.2;9.531
1.373;1531018958;hdfcbank.com;;104.16.81.72;443;40.910;503;TCP/TLS1.3;9.546
1.325;1531018969;ouo.io;;104.20.1.139;443;50.146;200;TCP/TLS1.2;9.560
1.514;1531018969;ouo.io;;104.20.1.139;443;41.234;200;TCP/TLS1.3;9.562
1.447;1531018981;www.okta.com;;104.20.86.36;443;51.066;200;TCP/TLS1.2;9.534
1.146;1531018982;www.okta.com;;104.20.85.36;443;39.085;200;TCP/TLS1.3;9.528
1.840;1531018992;ensonhaber.com;;104.20.60.198;443;49.678;301;TCP/TLS1.2;9.733
1.244;1531018992;ensonhaber.com;;104.20.59.198;443;50.931;301;TCP/TLS1.3;9.545
1.396;1531019002;beeg.com;;104.20.37.253;443;53.806;200;TCP/TLS1.2;9.585
1.129;1531019002;beeg.com;;104.20.38.253;443;38.628;200;TCP/TLS1.3;9.598
1.453;1531019012;doublepimpssl.com;;104.16.222.128;443;47.974;200;TCP/TLS1.2;9.611
1.242;1531019013;doublepimpssl.com;;104.16.223.128;443;41.065;200;TCP/TLS1.3;9.613
1.137;1531019024;taringa.net;;104.16.252.64;443;51.405;302;TCP/TLS1.2;9.595
1.136;1531019025;taringa.net;;104.16.252.64;443;46.682;302;TCP/TLS1.3;9.580
17.871;1531019025;android.com;/;172.217.16.68;443;50.880;302;Q043;
1.345;1531019025;android.com;;172.217.16.68;443;82.612;302;TCP/TLS1.2;19.465
1.150;1531019025;android.com;;172.217.16.68;443;65.194;302;TCP/TLS1.3;21.700
1.318;1531019035;debate.com.mx;;104.17.228.106;443;50.313;301;TCP/TLS1.2;9.585
1.286;1531019035;debate.com.mx;;104.17.230.106;443;38.648;301;TCP/TLS1.3;9.418
1.475;1531019046;www.perfecttoolmedia.com;;104.27.145.236;443;51.932;200;TCP/TLS1.2;9.569
1.179;1531019046;www.perfecttoolmedia.com;;104.27.145.236;443;43.100;200;TCP/TLS1.3;9.535
1.177;1531019057;subscene.com;;104.27.155.70;443;48.175;200;TCP/TLS1.2;9.540
1.291;1531019057;subscene.com;;104.27.155.70;443;38.208;200;TCP/TLS1.3;9.504
1.171;1531019067;themeforest.net;;104.18.30.233;443;47.970;200;TCP/TLS1.2;9.566
1.164;1531019067;themeforest.net;;104.18.30.233;443;39.271;200;TCP/TLS1.3;9.647
1.293;1531019077;nexusmods.com;;104.25.118.119;443;49.455;301;TCP/TLS1.2;9.583
1.231;1531019078;nexusmods.com;;104.25.117.119;443;40.613;301;TCP/TLS1.3;9.578
1.563;1531019088;notifications-online.systems;;104.31.75.186;443;52.626;403;TCP/TLS1.2;9.542
1.327;1531019088;notifications-online.systems;;104.31.75.186;443;42.227;403;TCP/TLS1.3;9.532
1.156;1531019099;quizlet.com;;104.16.16.221;443;54.524;200;TCP/TLS1.2;9.584
1.141;1531019099;quizlet.com;;104.16.15.221;443;39.022;200;TCP/TLS1.3;9.552
1.465;1531019109;getcryptotab.com;;104.25.211.116;443;47.754;302;TCP/TLS1.2;9.578
1.206;1531019110;getcryptotab.com;;104.25.212.116;443;42.327;302;TCP/TLS1.3;9.596
1.243;1531019120;dailycaller.com;;104.20.222.36;443;51.312;200;TCP/TLS1.2;9.576
1.254;1531019120;dailycaller.com;;104.20.222.36;443;44.944;200;TCP/TLS1.3;9.600
1.601;1531019131;westernjournal.com;;104.20.137.61;443;50.681;301;TCP/TLS1.2;9.601
1.257;1531019131;westernjournal.com;;104.20.137.61;443;46.697;301;TCP/TLS1.3;9.581
1.189;1531019141;convert2mp3.net;;104.27.120.50;443;50.020;301;TCP/TLS1.2;9.527
1.106;1531019141;convert2mp3.net;;104.27.120.50;443;42.440;301;TCP/TLS1.3;9.547
1.286;1531019151;elbalad.news;;104.25.23.11;443;53.755;302;TCP/TLS1.2;9.572
1.152;1531019151;elbalad.news;;104.25.22.11;443;48.161;302;TCP/TLS1.3;9.631
1.191;1531019161;blatungo.com;;104.24.8.73;443;50.661;200;TCP/TLS1.2;9.573
1.240;1531019162;blatungo.com;;104.24.9.73;443;40.176;200;TCP/TLS1.3;9.554
1.349;1531019172;hespress.com;;104.20.115.3;443;51.129;301;TCP/TLS1.2;9.620
1.230;1531019172;hespress.com;;104.20.115.3;443;45.562;301;TCP/TLS1.3;9.554
120.393;1531019172;google.by;/;172.217.16.68;443;53.083;301;Q043;
1.175;1531019172;google.by;;172.217.16.68;443;82.064;301;TCP/TLS1.2;19.667
1.311;1531019172;google.by;;172.217.16.68;443;62.509;301;TCP/TLS1.3;19.643
1.173;1531019183;oload.download;;104.17.132.113;443;47.549;200;TCP/TLS1.2;9.514
1.209;1531019183;oload.download;;104.17.132.113;443;42.529;200;TCP/TLS1.3;9.549
1.225;1531019193;spotscenered.info;;104.17.59.91;443;47.347;200;TCP/TLS1.2;9.615
1.523;1531019193;spotscenered.info;;104.17.60.91;443;41.420;200;TCP/TLS1.3;9.539
1.200;1531019204;torrentz2.eu;;104.27.134.181;443;50.361;503;TCP/TLS1.2;9.565
1.680;1531019204;torrentz2.eu;;104.27.135.181;443;38.741;503;TCP/TLS1.3;9.595
1.432;1531019215;www.ptt.cc;;104.31.86.225;443;52.870;302;TCP/TLS1.2;9.569
1.208;1531019216;www.ptt.cc;;104.31.86.225;443;39.712;302;TCP/TLS1.3;9.501
1.278;1531019227;inquirer.net;;104.20.30.186;443;61.960;301;TCP/TLS1.2;9.583
1.265;1531019228;inquirer.net;;104.20.30.186;443;39.689;301;TCP/TLS1.3;9.512
1.103;1531019238;e-hentai.org;;104.24.255.11;443;48.411;200;TCP/TLS1.2;9.631
1.102;1531019239;e-hentai.org;;104.24.255.11;443;39.011;200;TCP/TLS1.3;9.503
1.412;1531019249;nhentai.net;;141.101.120.55;443;53.085;200;TCP/TLS1.2;9.603
32.170;1531019249;nhentai.net;;141.101.120.54;443;44.065;200;TCP/TLS1.3;9.549
1.392;1531019259;ilovepdf.com;;104.20.1.94;443;51.137;301;TCP/TLS1.2;9.584
1.160;1531019259;ilovepdf.com;;104.20.0.94;443;42.713;301;TCP/TLS1.3;9.645
1.266;1531019270;discuss.com.hk;;104.20.170.49;443;48.990;301;TCP/TLS1.2;9.493
1.234;1531019271;discuss.com.hk;;104.20.170.49;443;41.512;301;TCP/TLS1.3;9.515
1.205;1531019281;avgle.com;;104.20.116.27;443;52.974;200;TCP/TLS1.2;9.608
1.198;1531019281;avgle.com;;104.20.116.27;443;39.546;200;TCP/TLS1.3;9.574
1.506;1531019292;narcity.com;;104.27.174.37;443;51.075;301;TCP/TLS1.2;9.619
1.196;1531019292;narcity.com;;104.27.175.37;443;39.883;301;TCP/TLS1.3;9.548
1.247;1531019302;crunchyroll.com;;104.20.19.239;443;48.948;301;TCP/TLS1.2;9.615
1.096;1531019302;crunchyroll.com;;104.20.19.239;443;39.258;301;TCP/TLS1.3;9.573
1.356;1531019312;myanmarload.com;;104.27.129.25;443;50.935;301;TCP/TLS1.2;9.605
1.158;1531019313;myanmarload.com;;104.27.128.25;443;40.815;301;TCP/TLS1.3;9.570
2.007;1531019323;linkshrink.net;;104.27.180.151;443;48.905;200;TCP/TLS1.2;9.519
1.136;1531019323;linkshrink.net;;104.27.180.151;443;39.907;200;TCP/TLS1.3;9.543
1.566;1531019333;tamilrockers.gy;;104.27.143.232;443;49.085;301;TCP/TLS1.2;9.544
1.505;1531019333;tamilrockers.gy;;104.27.142.232;443;40.169;301;TCP/TLS1.3;9.501
29.663;1531019333;google.tm;/;172.217.16.68;443;56.858;301;Q043;
1.297;1531019333;google.tm;;172.217.16.68;443;87.945;301;TCP/TLS1.2;21.657
1.081;1531019333;google.tm;;172.217.16.68;443;65.526;301;TCP/TLS1.3;21.669
1.269;1531019344;ajel.sa;;104.20.61.4;443;55.225;200;TCP/TLS1.2;9.590
1.301;1531019344;ajel.sa;;104.20.61.4;443;43.861;200;TCP/TLS1.3;9.577
1.208;1531019354;animeflv.net;;104.24.29.35;443;46.025;200;TCP/TLS1.2;9.588
1.283;1531019354;animeflv.net;;104.24.29.35;443;47.818;200;TCP/TLS1.3;9.572
1.302;1531019364;pexels.com;;104.16.242.112;443;51.861;301;TCP/TLS1.2;9.539
1.350;1531019364;pexels.com;;104.16.238.112;443;40.725;301;TCP/TLS1.3;9.548
1.202;1531019375;egy.best;;104.25.236.22;443;50.181;200;TCP/TLS1.2;9.554
1.137;1531019375;egy.best;;104.25.237.22;443;39.729;200;TCP/TLS1.3;9.536
1.277;1531019385;nmisr.com;;104.25.232.115;443;60.728;301;TCP/TLS1.2;9.669
1.221;1531019385;nmisr.com;;104.25.231.115;443;40.586;301;TCP/TLS1.3;9.537
1.315;1531019395;unblocked.vet;;104.28.29.51;443;50.398;200;TCP/TLS1.2;9.559
1.413;1531019396;unblocked.vet;;104.28.28.51;443;40.343;200;TCP/TLS1.3;9.589
1.198;1531019406;fmovies.se;;104.31.17.3;443;47.039;301;TCP/TLS1.2;9.605
1.164;1531019406;fmovies.se;;104.31.16.3;443;38.479;301;TCP/TLS1.3;9.568
1.305;1531019416;uptobox.com;;104.20.67.21;443;50.212;200;TCP/TLS1.2;9.512
1.191;1531019416;uptobox.com;;104.20.67.21;443;39.476;200;TCP/TLS1.3;9.506
1.535;1531019427;www.cricbuzz.com;;104.17.37.113;443;57.876;200;TCP/TLS1.2;9.553
1.185;1531019427;www.cricbuzz.com;;104.17.41.113;443;49.061;200;TCP/TLS1.3;9.576
1.366;1531019437;thepiratebay.wtf;;104.24.114.202;443;50.154;200;TCP/TLS1.2;9.519
1.213;1531019437;thepiratebay.wtf;;104.24.115.202;443;39.266;200;TCP/TLS1.3;9.542
1.258;1531019447;limetorrents.cc;;104.27.215.28;443;53.688;301;TCP/TLS1.2;9.599
1.142;1531019447;limetorrents.cc;;104.27.215.28;443;38.063;301;TCP/TLS1.3;9.604
1.315;1531019458;ninisite.com;;104.20.0.156;443;47.816;301;TCP/TLS1.2;9.507
1.217;1531019458;ninisite.com;;104.20.68.156;443;44.483;301;TCP/TLS1.3;9.531
1.250;1531019469;feedly.com;;104.20.60.241;443;48.831;200;TCP/TLS1.2;9.508
1.267;1531019469;feedly.com;;104.20.60.241;443;38.772;200;TCP/TLS1.3;9.451
1.515;1531019479;shahid4u.tv;;104.28.28.197;443;49.510;301;TCP/TLS1.2;9.492
1.070;1531019479;shahid4u.tv;;104.28.28.197;443;40.156;301;TCP/TLS1.3;9.406
1.470;1531019490;popcash.net;;104.20.128.46;443;64.401;200;TCP/TLS1.2;9.613
1.261;1531019490;popcash.net;;104.20.129.46;443;50.078;200;TCP/TLS1.3;9.471
1.432;1531019500;animeyt.tv;;104.25.186.6;443;49.790;301;TCP/TLS1.2;9.496
1.045;1531019501;animeyt.tv;;104.25.186.6;443;43.580;301;TCP/TLS1.3;9.495
1.266;1531019511;5ch.net;;104.20.26.96;443;54.090;200;TCP/TLS1.2;9.571
1.173;1531019511;5ch.net;;104.20.26.96;443;47.319;200;TCP/TLS1.3;9.540
1.021;1531019521;cimaclub.com;;104.28.5.123;443;48.313;301;TCP/TLS1.2;9.502
0.989;1531019521;cimaclub.com;;104.28.5.123;443;39.811;301;TCP/TLS1.3;9.459
1.297;1531019533;apkpure.com;;104.20.82.194;443;49.132;200;TCP/TLS1.2;9.586
1.157;1531019534;apkpure.com;;104.20.82.194;443;39.868;200;TCP/TLS1.3;9.589
1.247;1531019545;velocecdn.com;;104.16.117.230;443;48.264;403;TCP/TLS1.2;9.635
1.242;1531019545;velocecdn.com;;104.16.121.230;443;40.508;403;TCP/TLS1.3;9.543
1.525;1531019555;mmoframes.com;;104.28.18.243;443;48.715;200;TCP/TLS1.2;9.612
1.206;1531019555;mmoframes.com;;104.28.18.243;443;36.864;200;TCP/TLS1.3;9.541
1.089;1531019566;codepen.io;;104.25.14.31;443;47.891;200;TCP/TLS1.2;9.499
1.446;1531019567;codepen.io;;104.25.14.31;443;43.946;200;TCP/TLS1.3;9.527
1.438;1531019577;gogoanime.se;;104.25.65.103;443;47.917;301;TCP/TLS1.2;9.509
1.373;1531019577;gogoanime.se;;104.25.66.103;443;41.044;301;TCP/TLS1.3;9.462
1.210;1531019588;voyeurhit.com;;104.25.65.8;443;55.021;200;TCP/TLS1.2;9.540
1.405;1531019588;voyeurhit.com;;104.25.64.8;443;45.845;200;TCP/TLS1.3;9.520
11.158;1531019598;www.chess.com;;104.17.241.85;443;48.087;200;TCP/TLS1.2;9.633
1.172;1531019598;www.chess.com;;104.17.238.85;443;40.540;200;TCP/TLS1.3;9.454
